raw	permuted
10100001111000001101110110010111111011001000110001100011110111	11010011010111011110100000111011101100110101001011110100010010
10001001111001001011110100011011111101000000110001000011100010	11011001110101011110100010111011000100010100010010100001010010
00101001111000001111111110010111111111001001010001000011100000	11011011010001011010100010111001001100010101101011100101110010
10001001111001101011110110011111111111001001100000000011100001	11011010111001011110100010111010001100110101010011100001110010
00101001011000001111110110000101111111001001110000100011110111	11011010010111011010100010011011101100110101001001110101110000
00001001111011001101111100010111111101000001110001000011100010	11011011110101011010100010111011000100010100101010100000111010
10001001111001001011111100010111111101000000110101001011100010	11011011110101011110100010111011000100011100100010100011010010
00001001111000111011110110010011111111001001110001100011100011	11011101011101011010100010111011001100110101000011110001110010
10001001011000001011111110010111111111000000010101000011100010	11011011010101011110100010111001001100010100100001100011010010
10101001111000001111110110000111111111001001100001000011100000	11011011010001011110100010011010001100010101001011100101110010
00001001111011001111111110000111111101001001100001100011100111	11011011110101011010100010011010100100110101101011110001111010
00001110111001001111111110010111111111000001110001001011110010	11011011110111011000100010111011001100011100101011101001110110
10001001111000001001111110010111111111000000110000101011100010	11011010010101011110100010111011001100011100100011110000010010
00001000111001001001111110010011111100001001110001000011100010	11011001110101011000100010111011000000010101100011100000110010
10101111111001001011111110110110111111001001110011100011110110	11011011110111011110100010111011111100010101100111111101100110
10001011111001101111110110010011111111000001100001101111100011	11011001111101111110100010111010001100111100001011110001110110
00101001111000001011111110010111111101000001010000000011100110	11011010010101011010100010111001100100010100100011100101110010
10001000111001011011110110000111111101001001110001000011100110	11011111110101011100100010011011100100010101000011100001110010
00001101111001001111111110000111111111000000110001000111100010	11011011110101111010100010011011001100010100101011101001010010
00001001111001101001110110000111111101000001100001001011000011	10011011111101011010100010011010000100111100000011100000110010
00001100111000101011110110010111111111000001100001000011100110	11011011011101011000100010111010101100010100000011101001110010
10101001111000001111111100010111111111000001110001000011000000	10011011010001011110100010111011001100010100101010100101110010
00000100111000001011111100010010111101001001100001000011100110	11010001010101011000100010111010100100010101100010101001100010
00001001111001001011110110010111111111001001100001001011100000	11011011110001011010100010111010001100011101000011100001110010
10000001111001101011110110010011111111000000110001000011100000	11010001111001011110100010111011001100010100000011100001010010
00100001111000001001110110000111111111000001110001000011000001	10010011010001011010100010011011001100110100000011100100110010
00001001111000001011111110010111111111001001110001000011100011	11011011010101011010100010111011001100110101100011100001110010
10101000111011101111111100010111111111000001110001000011100010	11011011111101011100100010111011001100010100101010100101111010
10001001111001101011110100110111111101001000100001000011110111	11011011111111011110100010111010110100110101000010100001010010
00101001011001001011110110000111111111001001000011000011100011	11011011110101011010100010011000001100110101000101100101110010
00001001111001001011111110010101111111000001010001100011010110	10011011110111011010100010111001101100010100100011110001110000
10101100111001111011111100010111111111000001110001000111110110	11011111111111111100100010111011101100010100100010101101110010
00001011111001010011111000000111101101100001000011000011100011	11001111110101001010000010011000000101110100100110100001110110
00001101111000001011110110010011111111001010100001000111100011	11011001010101111010100011111010001100110101000011101001010010
10000000111001011001110110100011111101001000110101000011100010	11010101110101011100100010011011010100010101000011100010010010
00001001111000101011111110010111111111000000110001000011100011	11011011011101011010100010111011001100110100100011100001010010
00001001111011101011110110000111111111000001110001000011110100	11011011111011011010100010011011101100010100000011100001111010
00101001111001101101111110000111111110000000010001000011100110	11011011111101011010100010011001101000010100101011100100010010
00101001011000100011111110010111111111001001000001000011100010	11001011011101011010100010111000001100010101100001100101110010
10101000111000001111110110010111111111001000010001000011100111	11011011010101011100100010111001101100110101001011100101010010
00001001111001101011111100010011111111001001110001100010110011	11011001101111011010100010111011001100110101100010110001110010
00001001111011101111111110010111111111001001110001000011100011	11011011111101011010100010111011001100110101101011100001111010
10001011111001111111110110010101111111001001110001000011110110	11011111111111011110100010111011101100010101001011100001110100
00001001111001101011111110010111111101001001110001000011100111	11011011111101011010100010111011100100110101100011100001110010
00000001111000111111111110010111111101001001010001000011110011	11010111011111011010100010111001000100110101101011100001110010
10001011111011101101110110010111111111000001100001000011000011	10011011111101011110100010111010001100110100001011100000111110
00001001111001001101111100010111111101000001110001000011100111	11011011110101011010100010111011100100110100101010100000110010
