time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
110.15640204199008,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,4,1182144,4238,390,98,0,right,1,48,48,11,65,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.55832441698294,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,4,1129044,3884,390,98,1,both,0,49,49,12,12,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.89544200000819,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,4,1101652,3664,390,98,1,both,1,48,48,10,22,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.27892424998572,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,4,1091504,3574,390,98,1,left,0,49,49,5,27,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.29073341700132,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,4,1080420,3502,390,98,1,left,1,48,48,7,34,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.5152425839915,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,4,1070040,3412,390,98,1,right,0,49,49,8,42,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4311741249985,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,4,1061664,3326,390,98,1,right,1,48,48,6,48,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.69947054199292,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,4,1047472,3222,390,98,2,both,0,49,49,11,11,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.62282466699253,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,4,1034128,3134,390,98,2,both,1,48,48,10,21,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.57486799999606,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,4,1023760,3106,390,98,2,left,0,49,49,3,24,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.39065216699964,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,4,1017412,3058,390,98,2,left,1,48,48,7,31,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.21833050000714,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,4,1011172,3016,390,98,2,right,0,49,49,5,36,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.9731038750033,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,4,1005160,3000,390,98,2,right,1,48,48,2,38,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.50149133399827,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,4,988864,2948,390,98,3,both,0,49,49,6,6,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.1162648339814,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,4,974428,2884,390,98,3,both,1,48,48,9,15,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.68790295900544,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,4,966520,2864,390,98,3,left,0,49,49,3,18,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.33017320898944,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,4,960664,2852,390,98,3,left,1,48,48,1,19,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.79731966700638,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,4,954712,2834,390,98,3,right,0,49,49,2,21,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.36168833400006,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,4,948820,2822,390,98,3,right,1,48,48,1,22,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.16491066699382,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,4,937044,2794,390,98,4,both,0,49,49,5,5,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.5543992499879,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,4,925308,2766,390,98,4,both,1,48,48,5,10,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.22305845899973,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,4,925308,2766,390,98,4,left,0,49,49,0,10,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.69646325000213,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,4,921412,2758,390,98,4,left,1,48,48,1,11,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.3309214169858,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,4,921412,2758,390,98,4,right,0,49,49,0,11,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231.21322574999067,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,4,921412,2758,390,98,4,right,1,48,48,0,11,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.71337733400287,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,4,913524,2734,390,98,5,both,0,49,49,5,5,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.9777518750052,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,4,903880,2716,390,98,5,both,1,48,48,4,9,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.52770120900823,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,4,903880,2716,390,98,5,left,0,49,49,0,9,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.94485937498393,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,4,898148,2706,390,98,5,left,1,48,48,1,10,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.44929474999662,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,4,898148,2706,390,98,5,right,0,49,49,0,10,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.29124933399726,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,4,898148,2706,390,98,5,right,1,48,48,0,10,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.48723820899613,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,4,890400,2692,390,98,6,both,0,49,49,3,3,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.6220571669983,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,882640,2676,390,98,6,both,1,48,48,4,7,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.05818920899765,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,882640,2676,390,98,6,left,0,49,49,0,7,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.8745312090032,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,882640,2676,390,98,6,left,1,48,48,0,7,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.2905169589794,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,882640,2676,390,98,6,right,0,49,49,0,7,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.11011004200554,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,882640,2676,390,98,6,right,1,48,48,0,7,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.573745458998,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,4,874892,2662,390,98,7,both,0,49,49,3,3,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.15153541698237,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,867168,2652,390,98,7,both,1,48,48,1,4,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.53655758398236,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,867168,2652,390,98,7,left,0,49,49,0,4,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.3232117499865,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,867168,2652,390,98,7,left,1,48,48,0,4,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.6669529170031,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,867168,2652,390,98,7,right,0,49,49,0,4,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.4575235839875,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,867168,2652,390,98,7,right,1,48,48,0,4,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.2548695000005,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,both,0,49,49,1,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316.2372202499828,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,both,1,48,48,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.53616216700175,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,left,0,49,49,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.30701074999524,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,left,1,48,48,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.5958982089942,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,right,0,49,49,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.3678898339858,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,8,right,1,48,48,0,1,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0081361249904,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,both,0,49,49,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.00139091699384,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,both,1,48,48,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.3783511669899,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,left,0,49,49,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.14115574999596,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,left,1,48,48,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.4290668749891,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,right,0,49,49,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.19849887499004,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,857680,2640,390,98,9,right,1,48,48,0,0,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.2054951250029,unswap_cycle_summary,,,,,,11,3,14,,,,,,,,,,,,,,,,,,,512,0.002,,,,,,,,,,,,,377,4,857680,2640,390,98,,,,,,,,,,,,,,,,,,,,2,298.5154869160033,14,1984,1970,7,False,,,,,,,,,,,,,,,,,,,,,
361.85960249998607,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,left,post_unswap,14.653467166004702,20,2372,False,False,False,7,2,lookahead_total,8,False,1,123,"(1253856, 1253856, 361, 377, 1646, 20360, 2436)",9.103245207981672,5.550202790996991,"[{'seed': 123, 'score': (1253856, 1253856, 361, 377, 1646, 20360, 2436), 'num_layers': 2436, 'total_swaps': 20360, 'max_layer_swaps': 26, 'swap_only_layers': 1646, 'work_layers': 790, 'unitary_layers': 790, 'first_work_layer': 5, 'leading_no_work_layers': 5, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 1253856, 'lookahead_final_max_bond': 361, 'lookahead_peak_elems': 1253856, 'lookahead_peak_max_bond': 377, 'lookahead_peak_bond_l2': 370158}, {'seed': 1132, 'score': (1268580, 1268580, 361, 377, 1554, 20028, 2346), 'num_layers': 2346, 'total_swaps': 20028, 'max_layer_swaps': 23, 'swap_only_layers': 1554, 'work_layers': 792, 'unitary_layers': 792, 'first_work_layer': 5, 'leading_no_work_layers': 5, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 1268580, 'lookahead_final_max_bond': 361, 'lookahead_peak_elems': 1268580, 'lookahead_peak_max_bond': 377, 'lookahead_peak_bond_l2': 366612}]",14.65346137501183,41.60020762498607
388.8061670419993,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,right,post_unswap,26.9463978340209,20,2473,False,False,False,7,2,lookahead_total,8,False,1,123,"(2385764, 2385764, 512, 512, 1644, 19188, 2447)",22.506063500011805,4.440315208979882,"[{'seed': 123, 'score': (2385764, 2385764, 512, 512, 1644, 19188, 2447), 'num_layers': 2447, 'total_swaps': 19188, 'max_layer_swaps': 21, 'swap_only_layers': 1644, 'work_layers': 803, 'unitary_layers': 803, 'first_work_layer': 6, 'leading_no_work_layers': 6, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 2385764, 'lookahead_final_max_bond': 512, 'lookahead_peak_elems': 2385764, 'lookahead_peak_max_bond': 512, 'lookahead_peak_bond_l2': 714274}, {'seed': 1132, 'score': (2453472, 2453472, 512, 512, 1290, 18828, 2091), 'num_layers': 2091, 'total_swaps': 18828, 'max_layer_swaps': 24, 'swap_only_layers': 1290, 'work_layers': 801, 'unitary_layers': 801, 'first_work_layer': 6, 'leading_no_work_layers': 6, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 2453472, 'lookahead_final_max_bond': 512, 'lookahead_peak_elems': 2453472, 'lookahead_peak_max_bond': 512, 'lookahead_peak_bond_l2': 733441}]",26.946392749989172,41.60020762498607
388.8115160839807,cycle_progress,,,,,,11,3,14,,,,,,,,,,,,,,,,,,,512,0.002,,496,0,,,,,,,,,,377,4,857680,2640,390,98,,,,,,,,,,,,,,,,,,,,2,,14,1984,1970,7,False,,,,,,,,,,,,,,,,,,,,,41.60020762498607
389.8834238749987,absorbing,L,1,0,2436,2447,11,3,14,18,0,0,0.528863082989119,0.5290955420059618,1.0579586249950808,1.0629919999919366,852076,852488,375,375,False,False,False,False,852076,375,False,512,0.002,,857680,0,total_elems,852076,852488,1,1,,,,0.0,375,4,852076,2634,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.94723716698354,absorbing,R,1,1,2436,2447,11,3,14,15,0,0,0.5299453329935204,0.5287332499865443,1.0586785829800647,1.0600712079904042,848948,848648,373,373,False,False,False,False,848648,373,False,512,0.002,,857680,0,total_elems,848948,848648,1,1,,,,0.0,373,4,848648,2718,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.9931623339944,absorbing,L,2,1,2436,2447,11,3,14,18,0,0,0.5215363749885,0.5183866250154097,1.0399230000039097,1.0417586670082528,845756,846784,371,371,False,False,False,False,845756,371,False,512,0.002,,857680,0,total_elems,845756,846784,1,1,,,,0.0,371,4,845756,2784,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393.0288801669958,absorbing,R,2,2,2436,2447,11,3,14,17,0,0,0.5160252500209026,0.514479332981864,1.0305045830027666,1.0322505410003942,847468,843940,369,369,False,False,False,False,843940,369,False,512,0.002,,857680,0,total_elems,847468,843940,1,1,,,,0.0,369,4,843940,2908,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.0644654589996,absorbing,R,2,3,2436,2447,11,3,14,16,0,0,0.5191929169814102,0.5109361250069924,1.0301290419884026,1.0317332089762203,843516,839372,367,367,False,False,False,False,839372,367,False,512,0.002,,857680,0,total_elems,843516,839372,1,1,,,,0.0,367,4,839372,3046,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.08381058397936,absorbing,R,2,4,2436,2447,11,3,14,14,0,0,0.5066695410059765,0.5067364160204306,1.0134059570264071,1.015273500001058,844116,843316,365,365,False,False,False,False,843316,365,False,512,0.002,,857680,0,total_elems,844116,843316,1,1,,,,0.0,365,4,843316,3250,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396.10593433398753,absorbing,L,3,4,2436,2447,11,3,14,19,0,0,0.5086365420138463,0.5083660410018638,1.0170025830157101,1.018454874982126,857476,866416,363,363,False,False,False,False,857476,363,False,512,0.002,,857680,0,total_elems,857476,866416,1,1,,,,0.0,363,4,857476,3500,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397.2055029589974,absorbing,R,3,5,2436,2447,11,3,14,15,0,0,0.5891872920037713,0.5048702089989092,1.0940575010026805,1.0952386670105625,951600,880772,361,361,False,False,False,False,880772,361,False,512,0.002,,857680,0,total_elems,951600,880772,1,1,,,,0.0,361,4,880772,3832,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398.4458425839839,absorbing,L,4,5,2436,2447,11,3,14,19,0,0,0.5919490420201328,0.6438830000115559,1.2358320420316886,1.2371347909793258,982864,1163188,359,359,False,False,False,True,982864,359,False,512,0.002,,857680,0,total_elems,982864,1163188,1,1,,,,0.0,359,4,982864,4206,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408.1346320839948,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,4,947380,3974,390,98,0,both,0,49,49,10,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415.6909179170034,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,4,829184,3426,390,98,0,both,1,48,48,14,24,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418.22729687500396,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,4,803484,3092,390,98,0,left,0,49,49,11,35,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421.28064108398394,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,4,797444,2992,390,98,0,left,1,48,48,12,47,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423.7365960839961,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,4,791928,2902,390,98,0,right,0,49,49,10,57,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.7539973749954,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,4,787140,2848,390,98,0,right,1,48,48,7,64,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.62717783398693,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,4,775884,2804,390,98,1,both,0,49,49,6,6,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.18568595900433,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,4,766408,2730,390,98,1,both,1,48,48,7,13,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.5261541249929,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,4,761648,2658,390,98,1,left,0,49,49,9,22,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.65160883398494,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,4,757684,2630,390,98,1,left,1,48,48,4,26,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.12231733399676,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,4,752304,2618,390,98,1,right,0,49,49,1,27,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8163078750076,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,4,752304,2618,390,98,1,right,1,48,48,0,27,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.88475558400387,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,4,741412,2584,390,98,2,both,0,49,49,6,6,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0071063340001,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,4,735356,2558,390,98,2,both,1,48,48,4,10,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.42686066700844,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,4,733428,2550,390,98,2,left,0,49,49,1,11,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.61065633399994,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,4,731464,2536,390,98,2,left,1,48,48,2,13,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.1198131669953,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,4,729536,2530,390,98,2,right,0,49,49,1,14,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.7877155839815,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,4,729536,2530,390,98,2,right,1,48,48,0,14,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.20609662498464,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,4,725692,2520,390,98,3,both,0,49,49,2,2,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.46320516700507,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,4,720236,2498,390,98,3,both,1,48,48,2,4,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.55989574998966,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,4,718336,2492,390,98,3,left,0,49,49,1,5,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.95306949998485,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,4,718336,2492,390,98,3,left,1,48,48,0,5,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.6093290419958,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,4,718336,2492,390,98,3,right,0,49,49,0,5,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.00188937498024,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,4,718336,2492,390,98,3,right,1,48,48,0,5,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
